DatasetID,AnchorsRate,Order,NumSampling,K,Seed,ACC,NMI,Purity,Fscore,P,R,RI,Runtime,Obj_History,alphaA_History
5,10,2,3,5,14,0.483478260869565,0.689053923282311,0.586086956521739,0.441388903750468,0.404174015285126,0.486152032999411,0.936730798363884,0.0525752,[12284.940433 11796.920485 11796.91799 11796.91799],[0.166667 0.160728 0.16111 0.16111;0.166667 0.151332 0.150883 0.150883;0.166667 0 0 0;0.166667 0.179425 0.179476 0.179476;0.166667 0.17833 0.178274 0.178274;0.166667 0.330184 0.330257 0.330257]
5,10,2,3,5,16,0.539130434782609,0.737377009444311,0.627826086956522,0.522208338066568,0.504001754193619,0.541779611078374,0.949025905165884,0.0484499,[12119.810089 11504.224736 11503.530689 11503.530689],[0.166667 0.166477 0.167327 0.167327;0.166667 0.092169 0.090833 0.090833;0.166667 0 0 0;0.166667 0.22924 0.229631 0.229631;0.166667 0.285905 0.285915 0.285915;0.166667 0.22621 0.226294 0.226294]
5,10,2,3,7,2,0.645217391304348,0.775660103806391,0.692173913043478,0.586173541963016,0.566666666666667,0.607071302298173,0.95592788971368,0.0822536,[12376.180404 12161.42518 12146.883293 12143.725722 12143.725722],[0.166667 0.080507 0.075318 0.072725 0.072725;0.166667 0.179752 0.180998 0.181704 0.181704;0.166667 0.115276 0.115578 0.113219 0.113219;0.166667 0.147385 0.147273 0.14846 0.14846;0.166667 0.1537 0.155872 0.15677 0.15677;0.166667 0.32338 0.324961 0.327123 0.327123]
5,10,2,3,7,4,0.556521739130435,0.730487669063207,0.624347826086956,0.531912415560214,0.525728099458962,0.538243959929287,0.951292228450235,0.0521366,[12424.462874 12030.121726 12025.97865 12025.97865],[0.166667 0.262865 0.261477 0.261477;0.166667 0.080412 0.079379 0.079379;0.166667 0 0 0;0.166667 0.24199 0.243203 0.243203;0.166667 0.187808 0.188987 0.188987;0.166667 0.226925 0.226954 0.226954]
5,10,2,3,7,6,0.596521739130435,0.74717093502093,0.643478260869565,0.587561562249456,0.571460398796925,0.604596346493813,0.956358127556431,0.0633838,[12001.675843 11749.360175 11743.675162 11743.675162],[0.166667 0.095195 0.092922 0.092922;0.166667 0.194241 0.193412 0.193412;0.166667 0 0 0;0.166667 0.321226 0.323 0.323;0.166667 0.192006 0.192701 0.192701;0.166667 0.197332 0.197965 0.197965]
5,10,2,3,7,8,0.528695652173913,0.728014575972469,0.634782608695652,0.502096260271675,0.477562739259889,0.529286977018268,0.946026359642478,0.0548341,[12798.266636 12553.038224 12547.056641 12547.056641],[0.166667 0.175818 0.172925 0.172925;0.166667 0.161587 0.161999 0.161999;0.166667 0.032106 0.029798 0.029798;0.166667 0.119386 0.121832 0.121832;0.166667 0.240972 0.241677 0.241677;0.166667 0.27013 0.271768 0.271768]
5,10,2,3,7,10,0.55304347826087,0.714451282707544,0.624347826086956,0.508275671187379,0.479227557411273,0.541072480848556,0.946171792152704,0.0538295,[12328.700895 12078.553427 12074.42134 12074.42134],[0.166667 0.206714 0.205648 0.205648;0.166667 0.044029 0.04418 0.04418;0.166667 0.094621 0.094309 0.094309;0.166667 0.168198 0.16797 0.16797;0.166667 0.242391 0.243339 0.243339;0.166667 0.244047 0.244554 0.244554]
5,10,2,3,7,12,0.582608695652174,0.733875991610311,0.63304347826087,0.527644162752532,0.507511430437622,0.549440188568061,0.949419784881079,0.0639471,[12495.057259 12316.98951 12312.2678 12312.2678],[0.166667 0.101681 0.099408 0.099408;0.166667 0.125035 0.123625 0.123625;0.166667 0.131245 0.131014 0.131014;0.166667 0.292646 0.295481 0.295481;0.166667 0.243147 0.244562 0.244562;0.166667 0.106246 0.10591 0.10591]
5,10,2,3,7,14,0.55304347826087,0.728995413668381,0.645217391304348,0.531418312387792,0.493532740501213,0.575604007071302,0.947807907892743,0.0538349,[12643.020396 12195.220593 12186.719681 12186.719681],[0.166667 0.031274 0.027973 0.027973;0.166667 0.284499 0.285681 0.285681;0.166667 0.009245 0.006724 0.006724;0.166667 0.145901 0.146339 0.146339;0.166667 0.186751 0.189431 0.189431;0.166667 0.34233 0.343853 0.343853]
5,10,2,3,7,16,0.573913043478261,0.731573601947105,0.64,0.538663921299474,0.523280364484943,0.554979375368297,0.951122557188305,0.0541733,[12100.200954 11715.717253 11710.395998 11710.395998],[0.166667 0.210465 0.210627 0.210627;0.166667 0.077916 0.076247 0.076247;0.166667 0.017073 0.01433 0.01433;0.166667 0.253214 0.256018 0.256018;0.166667 0.073051 0.073792 0.073792;0.166667 0.368281 0.368985 0.368985]
